Id	Confirmed At	Confirmation Sent At	Unconfirmed Email	Role	Nick Name	Image Uid	Temple	Is Female	Birth Year	Prefecture Code	Created At	Updated At	Likes Count	Answers Count	Email Receivable	Position	Profile	Twitter Name	Blog Url	Introduction	Profile Title	Last Answered At	Premium Expire On	Problem	Prefecture Acl Code	Profile Acl Code	Problem Acl Code	Is Resigned	Mail Daily	Mail Frequency
30068	1970-01-01 00:00:00 +0900			user	みお			TRUE	1966	28	2017-01-06 02:27:29 +0900	2017-01-06 02:30:16 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900		お	1	0	1	FALSE	TRUE	daily
30067	1970-01-01 00:00:00 +0900			user	れんた			TRUE	1987	40	2017-01-06 02:19:55 +0900	2017-01-06 02:21:33 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30066	1970-01-01 00:00:00 +0900			user	名前未設定			TRUE			2017-01-06 02:16:22 +0900	2017-01-06 02:16:22 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30065	1970-01-01 00:00:00 +0900				とんとん			TRUE	1998	26	2017-01-06 01:17:31 +0900	2017-01-06 03:19:40 +0900	0	0	TRUE		"私は高校三年生で、もうすぐ卒業です。今は父、母、弟、祖父と暮らしています。私の性格は多分、極度の寂しがり屋です。
将来は、共に人生を歩むパートナーがいて幸せな家庭を築いていきたいです。"					1970-01-01 00:00:00 +0900		付き合っている人に関係するんですけど、とにかく嫉妬しやすく、しつこくなりやすいです。	0	0	0	FALSE	TRUE	daily
30064	1970-01-01 00:00:00 +0900				たろう			FALSE			2017-01-06 01:05:25 +0900	2017-01-10 00:44:54 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30063	1970-01-01 00:00:00 +0900			user	ちゃい			TRUE	1976	13	2017-01-06 00:44:32 +0900	2017-01-06 00:54:16 +0900	0	0	TRUE		専業主婦です。5歳と2歳の子の母親をしています。					1970-01-01 00:00:00 +0900		色々な人が少しでも笑顔で暮らせるための便利なものが、マナーだと私は思っています。周りのお母さん達にはそう思う人が少なく、周りとの温度差に悩んでいます	1	0	0	FALSE	TRUE	daily
30062	1970-01-01 00:00:00 +0900				ayt'			TRUE			2017-01-06 00:25:01 +0900	2017-01-06 00:25:01 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30061	1970-01-01 00:00:00 +0900				しゃん			TRUE	1992	13	2017-01-06 00:11:10 +0900	2017-07-10 15:25:11 +0900	0	0	TRUE		"大学院2年生。今年の春から、社会人。
両親は離婚しているが、実家に帰ると父と父の彼女と妹がいる。

小中は親友と呼べるお友達もいたけれど、高校からずっと孤独を感じる。ネガティヴなせいかもしれない。けれど、いつもにこにこしていると、利用されたり舐められたりすることが多くなって、どうしたら良いのかわからなくなってきて、さらに自信もとうとうなくなった。
周りには、何故か自殺願望の多い友人ばかり集まってきてしまう。
感情の起伏に振り回されて、少ない友達だからと仲良くしていても結局は縁が切れてしまう。


仲の良い人達に囲まれて穏やかに暮らしたい。"					1970-01-01 00:00:00 +0900		"老いたくない
いつも孤独を感じる"	0	0	0	FALSE	TRUE	daily
30060	1970-01-01 00:00:00 +0900				えいとぅん			FALSE	1979	13	2017-01-05 22:20:46 +0900	2017-01-18 17:33:50 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30059	1970-01-01 00:00:00 +0900				ヨコジ			FALSE	1978	13	2017-01-05 22:13:45 +0900	2017-01-06 10:28:46 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30057	1970-01-01 00:00:00 +0900				ヘブンズスカイ			FALSE	1990	2	2017-01-05 22:03:52 +0900	2017-01-06 19:41:48 +0900	0	0	TRUE		"職業：無職、就職活動中
家族構成：母、妹
あなたの性格：几帳面、頑固者
こんな人生を送りたい：静かで平穏"					1970-01-01 00:00:00 +0900		成功体験が全くなく自信がない、心に余裕がなくなり怒りっぽくなっている。	0	0	1	FALSE	TRUE	daily
30056	1970-01-01 00:00:00 +0900				kitty			TRUE	1987	23	2017-01-05 21:57:22 +0900	2017-04-15 21:32:18 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30055	1970-01-01 00:00:00 +0900				ハム			TRUE	1989	13	2017-01-05 21:47:25 +0900	2017-01-05 21:51:11 +0900	0	0	FALSE		接客業・１つの事を継続できるようになりたい					1970-01-01 00:00:00 +0900		"自分の気分の上がり下がりに悩まされています。
(人前では常に気をつかうので疲れてしまう)"	0	0	1	FALSE	TRUE	daily
30054	1970-01-01 00:00:00 +0900				りょう			TRUE	1979	34	2017-01-05 21:32:16 +0900	2017-01-05 22:53:38 +0900	0	0	TRUE		"夫と２人の息子（4・6）、姑で生活しています。姑の家へ完全同居となり4年。（以前住んでいた借家が取り壊しとなったのを機に同居。）日に日に嫁姑関係は悪化しています。
私は関西から嫁に来ており、身内は誰も近くにおりません。
ケアマネージャーと言う職業柄、プレッシャーやストレスも多いです。
怒らず穏やかに過ごしたいと日々思っておりますが、自分をコントロールできません。"					1970-01-01 00:00:00 +0900		姑のやる事全て受け入れる事ができません。	0	0	0	FALSE	TRUE	daily
30053	1970-01-01 00:00:00 +0900				723			FALSE			2017-01-05 20:29:58 +0900	2017-01-05 20:29:58 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30052	1970-01-01 00:00:00 +0900				マサムネ			FALSE			2017-01-05 17:50:17 +0900	2017-01-05 17:50:17 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30051	1970-01-01 00:00:00 +0900				ママ			TRUE	1982	47	2017-01-05 13:21:08 +0900	2017-01-05 17:50:47 +0900	0	0	TRUE		子供3人、旦那の5人家族で主婦をしています。					1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30050	1970-01-01 00:00:00 +0900				あかり			TRUE			2017-01-05 12:29:23 +0900	2017-01-05 12:29:23 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30049	1970-01-01 00:00:00 +0900				メケメケ王子三世			TRUE			2017-01-05 11:15:56 +0900	2017-01-05 19:47:15 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30048	1970-01-01 00:00:00 +0900				海猫			FALSE	1962	11	2017-01-05 10:55:25 +0900	2017-03-14 16:15:49 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30047	1970-01-01 00:00:00 +0900				あめりあ			TRUE	1977	13	2017-01-05 10:33:30 +0900	2017-01-06 16:36:27 +0900	0	0	TRUE		"契約社員で働きだしたばかりです。性格は負けず嫌い、家族で普通の人生を送りたいと思ってます。
旦那と子供一人の三人家族です。"					1970-01-01 00:00:00 +0900		人から嫌われることをいつも気にしてしまう。	0	0	1	FALSE	TRUE	daily
30046	1970-01-01 00:00:00 +0900				はしもと			TRUE	1992	28	2017-01-05 10:18:49 +0900	2017-10-05 00:15:05 +0900	0	0	TRUE		"家族３人暮らしで娘がいます！
ログインできずに再登録しました。
強く生きたいです。"					1970-01-01 00:00:00 +0900		"心配症から、ネガティヴ思考で
自分でダメにしてしまう。
"	0	0	0	FALSE	TRUE	daily
30039	1970-01-01 00:00:00 +0900			user	なら			TRUE	1991	20	2017-01-05 09:12:03 +0900	2017-01-05 09:33:00 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30038	1970-01-01 00:00:00 +0900				あんず			TRUE	1987	40	2017-01-05 04:59:18 +0900	2017-02-05 22:59:08 +0900	0	0	TRUE		色々悩みながらもここまで生きてきました。短大生の頃にうつ病になり、その頃からたまにうつの症状が出たりしますが、クライミングとヨガに出会ってから気持ち的にも落ち着くことが多くなり、楽しく日々を過ごせていたと思います。しかし、昨年の事故以来落ち込むことが増え、もうだめかもと諦めてしまいそうになります。また笑って日々を過ごしたい、そう思っています。					1970-01-01 00:00:00 +0900		"自分のことばかり考えてしまう,他人をうらやむ"	0	0	0	FALSE	TRUE	daily
30037	1970-01-01 00:00:00 +0900			user	ぽっこ			TRUE	1993	40	2017-01-05 01:02:57 +0900	2017-01-05 01:05:24 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900		他人と比べて見下したり、卑屈になったりする	0	0	0	FALSE	TRUE	daily
30036	1970-01-01 00:00:00 +0900			user	名前未設定			TRUE			2017-01-05 00:48:16 +0900	2017-01-05 00:48:16 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30035	1970-01-01 00:00:00 +0900				足だけシャンクス			FALSE	1996	40	2017-01-05 00:38:10 +0900	2017-01-05 11:10:52 +0900	0	0	TRUE		今年からweb系のお仕事に就かせてもらうことになった専門学生です。学生時代にろくな青春時代を過ごしたことがないので、すごく恋愛がしてみたいです。性格は、何かとすぐにケチをつけたがる細かい男です。いつも個人的なマイブームをもっています。					1970-01-01 00:00:00 +0900		"金銭欲と物欲は無いですが、食欲と性欲は異常にある。
非常に彼女が欲しい。
人気のあるものがあまり好きではない。サブカルが好き。
自分の実力を認めない人は才能がないとおもっている。"	0	0	0	FALSE	TRUE	daily
30034	1970-01-01 00:00:00 +0900				みかん			TRUE			2017-01-05 00:33:45 +0900	2017-01-05 01:22:56 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30033	1970-01-01 00:00:00 +0900				リコピン			TRUE	1991	14	2017-01-05 00:33:35 +0900	2017-01-05 13:33:20 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30032	1970-01-01 00:00:00 +0900			user	あも			TRUE	1989	99	2017-01-04 23:48:17 +0900	2017-01-04 23:52:01 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30031	1970-01-01 00:00:00 +0900				マックス			TRUE	1987	33	2017-01-04 23:25:04 +0900	2017-09-06 13:59:47 +0900	0	0	TRUE		"私
旦那
子供1歳

出産を機に旦那の実家がある岡山へ
旦那は育児に協力的で優しいが気は使えません。

子供はさほど好きじゃなかったが我が子は別だと感じています。

自分自身、やりたい事業がたくさんあり、今も子供といながらできることをコツコツやっています。"					1970-01-01 00:00:00 +0900		"負けられないものに対しては人より上にいたいと思ってしまう。

"	0	0	0	FALSE	TRUE	daily
30030	1970-01-01 00:00:00 +0900				ロック			FALSE	1991	10	2017-01-04 22:38:12 +0900	2017-01-04 23:18:00 +0900	0	0	FALSE		幸せになりたい					1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30029	1970-01-01 00:00:00 +0900				デクノボー			FALSE	1991	13	2017-01-04 22:35:21 +0900	2017-09-01 18:53:17 +0900	0	0	FALSE		"[職業]
学生(大学院生)
法科大学院で法律を勉強しています。
[家族構成]
父(50代)
母(50代)
兄(20代)、義姉(20代)
[性格]
良い面:素直
悪い面:わがまま、内弁慶、気が小さい
[こんな人生を送りたい]
何事に対しても誠実な態度である人生
全体として心穏やかである人生"					1970-01-01 00:00:00 +0900		"煩悩一覧
･先延ばしグセがある。
･ちょっとしたことでイラッとしてしまうことがある。
･父との折り合いが悪い。"	0	0	0	FALSE	TRUE	daily
30028	1970-01-01 00:00:00 +0900				ねねちゃん			FALSE			2017-01-04 21:41:47 +0900	2017-01-08 19:58:28 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30027	2017-02-02 12:55:57 +0900	2017-02-02 12:55:46 +0900			ruka			TRUE	1975	1	2017-01-04 20:50:07 +0900	2017-02-02 12:55:57 +0900	0	0	TRUE		"初めて投稿させていただきます。
"					1970-01-01 00:00:00 +0900			0	0	0	TRUE	TRUE	daily
30026	1970-01-01 00:00:00 +0900				智子			TRUE	1980	42	2017-01-04 20:45:25 +0900	2017-01-05 05:10:13 +0900	0	0	TRUE		"僧侶の嫁です。
主人は副住職、主人の父が住職をしております。
交際3年で結婚し、現在結婚3年目でまだ子供はおりません。  "					1970-01-01 00:00:00 +0900		何が幸せなのか分からない	0	0	0	FALSE	TRUE	daily
30025	1970-01-01 00:00:00 +0900				ぴょんぴょん			FALSE	1997	34	2017-01-04 20:11:28 +0900	2017-10-04 20:34:51 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30024	1970-01-01 00:00:00 +0900				牛乳			TRUE			2017-01-04 15:22:16 +0900	2017-01-04 16:34:36 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30023	1970-01-01 00:00:00 +0900				まちるだ			TRUE	1986	12	2017-01-04 14:55:24 +0900	2017-02-05 02:57:17 +0900	0	0	TRUE		"2歳の息子と2人暮らしです。
仕事のため、実家のある兵庫県から、昨年7月に千葉へ越してきました。
保育園は待機の状態で、来年度の通知待ちです。
父母は健在ですが父が女を作って家を出ていき、別居状態が10年以上続いています。
兄弟は2つ下の弟が一人。
優しいですがいざという時我関せずで通すような子です。

生きてきて精神的に不安定なことが多いです。
不安や悩みがあれば過食にはしり、眠れなかったり苛々がおさまらず子供にあたることも。
きちんとした人間に、きちんとした親になりたいです。"					1970-01-01 00:00:00 +0900		"他人の幸せに嫉妬する
過去に囚われる"	0	0	0	FALSE	TRUE	daily
30022	1970-01-01 00:00:00 +0900			user	名前未設定			FALSE			2017-01-04 13:34:17 +0900	2017-01-04 13:34:17 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30021	1970-01-01 00:00:00 +0900				やまもと			TRUE	1995	27	2017-01-04 12:53:17 +0900	2017-02-05 20:46:28 +0900	0	0	TRUE		楽しい人生送っていきたい！！！！					1970-01-01 00:00:00 +0900		はっきり言えない自分の性格が嫌だ。。。	0	0	0	FALSE	TRUE	daily
30020	1970-01-01 00:00:00 +0900				やごん			FALSE	1969	27	2017-01-04 11:55:54 +0900	2017-01-04 20:36:04 +0900	0	0	FALSE		"仕事は動画関係のクリエイターをしております。他は麻雀のプロ団体に所属しております。
よろしくお願いいたします。"					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30019	1970-01-01 00:00:00 +0900				ちゅなき			FALSE	1973	28	2017-01-04 11:22:40 +0900	2017-01-06 03:33:52 +0900	0	0	TRUE		"妻と二人暮らしです。
離婚歴アリ。現在の妻は寛容で、前妻との子供（中１）と会うことを認めてくれてます。
"					1970-01-01 00:00:00 +0900		車を運転すると、暴力的になる。	1	1	1	FALSE	TRUE	daily
30018	1970-01-01 00:00:00 +0900			user	きょうちゃんの娘			TRUE	1969	13	2017-01-04 10:07:29 +0900	2017-01-04 10:21:51 +0900	0	0	TRUE		"40代後半、未婚、会社役員。
16年前に兄を亡くし、父は施設に入所。病気の母と2人暮らしをしていたが、昨年、母が急逝。息子に先立たれた母を幸せにすることを自分の生きがいに生きてきたので、母のいない人生をどう生きればよいか分からない"					1970-01-01 00:00:00 +0900		他人の成功に嫉妬する、お酒をやめられない、家族のある人と付き合っている	1	0	0	FALSE	TRUE	daily
30017	1970-01-01 00:00:00 +0900			user	名前未設定			FALSE			2017-01-04 08:56:38 +0900	2017-01-04 08:56:38 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30016	1970-01-01 00:00:00 +0900				くぴぷ			TRUE			2017-01-04 08:44:06 +0900	2017-01-04 08:44:06 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30015	1970-01-01 00:00:00 +0900			user	名前未設定ようかい			TRUE	1983	12	2017-01-04 07:15:44 +0900	2017-01-04 07:22:57 +0900	0	0	TRUE		"同い年の旦那
娘1人
結婚を機に仕事を辞め、知り合いも全くいない関東へ。
そこで孤独に子育てをしています。
せかせかと自分のペースで仕事に没頭したいタイプ
八方美人で自分を見失いやすい
目標があると突き進めるタイプ
子育てが肌に合わず、苦しんでいます。
"					1970-01-01 00:00:00 +0900		"人に構ってもらいたい
居場所が欲しい
"	0	0	0	FALSE	TRUE	daily
30014	1970-01-01 00:00:00 +0900				キュート			TRUE	1973	6	2017-01-04 02:02:42 +0900	2017-04-07 05:03:49 +0900	0	0	TRUE		"43歳のバツイチで今は一人で暮らしています。娘が一人（21歳）で今は別々に暮らしています。性格は明るい方です。ハッキリとした性格がたまにキズ。お着物や和雑貨が好きです。お寺や神社も好きです。
娘が2歳の時離婚してこの子を大きくするまで、自分の人生はその後。と思って今まで生きて来ました。今の将来の夢は好きな京都に住み自分の好きな和に囲まれ和に関わる着物や和雑貨の仕事がして、ご縁があれば将来共に過ごせる人とも出会いたいのが夢です"					1970-01-01 00:00:00 +0900		人の心程変化するものはない	0	0	0	FALSE	TRUE	daily
30013	1970-01-01 00:00:00 +0900			user	ゆうか			TRUE	1994	28	2017-01-04 01:46:50 +0900	2017-03-10 03:30:08 +0900	0	0	FALSE		"大学4回生、22歳

"					1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30012	1970-01-01 00:00:00 +0900				人生			TRUE	1998	26	2017-01-04 01:15:41 +0900	2017-02-17 13:03:05 +0900	0	0	FALSE		人間関係の悩みをなくしたい。					1970-01-01 00:00:00 +0900			0	1	1	FALSE	TRUE	daily
30011	1970-01-01 00:00:00 +0900				みなみ			TRUE	1968	28	2017-01-04 01:15:01 +0900	2017-01-04 01:21:31 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900		顔の骨格や体型の酷さ、知的レベルの低さ、運動能力の無さ、芸術センスの無さ、歯も目も悪い、すぐ虫に刺されるし、肌は汚い、何一つ良いことない状態でなぜ生まれてきたのか。	1	0	0	FALSE	TRUE	daily
30010	1970-01-01 00:00:00 +0900				いづみけい			TRUE	1989	15	2017-01-04 00:57:46 +0900	2017-01-21 16:02:11 +0900	0	0	FALSE		"母、二人の兄、妹と二人の弟がおり。現在は夫と息子、と夫の両親祖父母と同居中。
母方の親戚とは良好であるものの、二年前に亡くなった父の親戚とは疎遠気味。原因は兄弟のうち一人が犯罪を犯した為

性格は、広く浅く当たり障りなくをモットーにしているのに相手に折れることが苦手で表面を滑るような人間関係が多い、気を付けていることは感謝を声にして伝えること。

"					1970-01-01 00:00:00 +0900		"劣等感が強く、過去の成功に固執しやすい。
"	0	0	0	FALSE	TRUE	daily
30009	1970-01-01 00:00:00 +0900				blue_blue0521			TRUE	1969	12	2017-01-04 00:02:32 +0900	2017-01-04 02:32:34 +0900	0	0	TRUE		普通の平凡な主婦です。					1970-01-01 00:00:00 +0900		"イライラする自分が嫌です。
"	0	0	0	FALSE	TRUE	daily
30008	1970-01-01 00:00:00 +0900				ちー			TRUE	1995	12	2017-01-03 23:45:42 +0900	2017-01-04 01:28:14 +0900	0	0	TRUE		"美容師をしています。アシスタント1年目です
周りからはサバサバしてるとか、ドライだねとか言われることが多いです"					1970-01-01 00:00:00 +0900		"最近周りが結婚し始めました(デキ婚も含めて)
仕事を頑張ると言い聞かせてもどうしても嫉妬してしまう自分がいます
"	0	0	0	FALSE	TRUE	daily
30007	1970-01-01 00:00:00 +0900				るんびんバーニ			TRUE	1968	14	2017-01-03 23:30:00 +0900	2017-06-28 15:55:49 +0900	0	0	TRUE		"職業　　　デザイナー

家族構成　２人　主人と私

性格　       平和主義者。マイペース。

こんな人生を送りたい
　　　　　夢のある明るい正直な世界を
　　　　　求めていきたい"					1970-01-01 00:00:00 +0900		"穏やかで夢のような優しい気持ちになれるものの世界を求め、できるだけ伝えたいと日頃考えているので、自分自身の環境やペースを壊されるとかなりストレスになることがあります。



"	0	0	0	FALSE	TRUE	daily
30006	1970-01-01 00:00:00 +0900				はなはな			TRUE	1992	34	2017-01-03 23:21:46 +0900	2017-01-06 23:52:12 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30005	1970-01-01 00:00:00 +0900				Atsu			FALSE			2017-01-03 23:12:41 +0900	2017-01-03 23:12:41 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30004	1970-01-01 00:00:00 +0900				みかん			TRUE	1966	27	2017-01-03 23:02:52 +0900	2017-01-03 23:12:28 +0900	0	0	TRUE		"職業　派遣　家族構成は夫と実母のみ。人とのコミュニケーションが苦手だが寂しがりやである。

"					1970-01-01 00:00:00 +0900		人に嫌われないかとくよくよしてしまう。年とともに迷いが多くなった。	1	0	0	FALSE	TRUE	daily
30003	1970-01-01 00:00:00 +0900				夕立ち			TRUE			2017-01-03 22:53:18 +0900	2017-01-03 22:53:18 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30002	1970-01-01 00:00:00 +0900				ともおの母ちゃん			TRUE	1979	13	2017-01-03 22:06:43 +0900	2017-01-04 08:28:19 +0900	0	0	FALSE		"主人の家族と同居中。
主人の祖母・父・母・弟の４人家族と、
主人・私・8才と6才の息子２人の４人家族の二世帯で暮らしています。

ここ数年は、心がトゲトゲした状態で、息子達以外の家族に優しく接することが難しく感じています。
いつも仕事を頑張ってくへている主人、私に良くしてくれる義両親や祖母。
感謝の気持ちはあるのに、どうしても苛立ちが先行してしまう…。
相手にイライラすると同時に、優しく出来ない自分にも苛立つ毎日です。"					1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30001	1970-01-01 00:00:00 +0900				矢田			FALSE	1980	33	2017-01-03 22:04:25 +0900	2017-01-03 22:05:01 +0900	0	0	FALSE		なし					1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30000	1970-01-01 00:00:00 +0900				絶対に幸せになりたい			TRUE	1971	11	2017-01-03 21:30:26 +0900	2017-09-06 07:36:29 +0900	0	0	TRUE		"家族構成   母子家庭(私と息子の2人暮らし)
私の性格   短気、寂しがりや、人をすぐに信じてしまう、優柔不断、お人好しです。
職業   昨年の12月30日に退職し今は仕事を探してます。(前職は人間関係に疲れてしまいその上負担ばかりかけられて退職しました)
こんな人生が送りたい   私は心穏やかに私の支えでもある子供と幸せにお金に苦労をせず幸せに暮らしたいです。
"					1970-01-01 00:00:00 +0900		"兎に角お金に困っているのでお金の苦労はしたく無いです。
もう40歳過ぎて迄人間関係で苦労をしたく無いです。
素敵なパートナーと出会い幸せな家庭を築きたいです。"	0	0	0	FALSE	TRUE	daily
29999	1970-01-01 00:00:00 +0900				まさき			TRUE	1972	11	2017-01-03 21:04:07 +0900	2017-01-03 21:05:42 +0900	0	0	TRUE		人生、疲れた					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
29998	1970-01-01 00:00:00 +0900				もも			TRUE	1969	27	2017-01-03 21:00:52 +0900	2017-09-26 13:54:14 +0900	0	0	TRUE		"ももといいます。
私は2年半前に乳癌全摘と今は糖尿と心の病気と橋本病をかかえながら
波のある認知症のある祖母の世話と介護を家族で一緒にしていま今96歳で足が弱ってので
よく転倒しますけど幸いおおきな骨折もなくすごしています。
デーにも楽しく行っていますが、用意ができないときは私が用意します。
ボケが強くならないようにいつも話しかけたり昔のうたをうたったりしています。
今は編み物が好きなので編み物してるみたいです。
ボケが強くないときは穏やかで優しい
祖母です。"					1970-01-01 00:00:00 +0900		"父がよく怒ることでパニック障害やうつや不安障害になること。他に病気を多数もっているし病気になって20年
暴言や私に嫌味いうか怒ってばかりです。死にたくなるときがよくありました。"	0	0	0	FALSE	TRUE	daily
29997	1970-01-01 00:00:00 +0900				bonbonniere			TRUE	1982	13	2017-01-03 20:59:08 +0900	2017-01-03 21:17:35 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900		他の人がうらやましく見えてしまう	0	0	0	FALSE	TRUE	daily
29996	1970-01-01 00:00:00 +0900				greenforest			TRUE	2000	38	2017-01-03 20:23:43 +0900	2017-01-03 20:28:16 +0900	0	0	FALSE		通信制高校2年生、母・自分・弟、明るく元気だが落ち込み、傷つきやすい。					1970-01-01 00:00:00 +0900		親が嫌い、今後の将来が不安	0	0	0	FALSE	TRUE	daily
29995	1970-01-01 00:00:00 +0900				チェリー			TRUE	2003	7	2017-01-03 19:39:48 +0900	2017-01-04 23:33:19 +0900	0	0	FALSE		幸せになりたい					1970-01-01 00:00:00 +0900		"優柔不断
"	1	0	1	FALSE	TRUE	daily
29994	1970-01-01 00:00:00 +0900				さちこ			TRUE	1988	28	2017-01-03 19:26:52 +0900	2017-01-03 19:27:25 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
29993	1970-01-01 00:00:00 +0900				mimi			TRUE	1975	47	2017-01-03 17:49:33 +0900	2017-01-06 00:37:07 +0900	0	0	TRUE		"季節労働で期間が終わると引きこもっています。
人当たりは良いので、一見温厚で話しやすいと言われます。

ここ2年くらいから急に人と関わるのが嫌になり、こんな自分ではいけないと思っています。

将来は今の不安を払拭する蓄えや、保険を用意して、親孝行したい。お世話になった方々へ恩返ししたいです。"					1970-01-01 00:00:00 +0900		独身で子供もないことも劣等感です。	0	0	0	FALSE	TRUE	daily
29992	1970-01-01 00:00:00 +0900				waki			FALSE	1993	37	2017-01-03 17:37:14 +0900	2017-01-03 18:47:04 +0900	0	0	TRUE		島で介護職についてます。6人家族、4兄弟の二男で一人暮らし。気を使いすぎ、失敗を引きずる傾向があると思う。バイク、車好き。Audi A1 SB買って、いるか分からない将来の嫁さんと一心同体になりたい。（見て思った。キモッ）					1970-01-01 00:00:00 +0900		"上司の理不尽な意見がやるせない。。。パートナーが欲しい。
犬を飼いたい。
Warwickの5弦ベースが欲しい。"	0	0	0	FALSE	TRUE	daily
29991	1970-01-01 00:00:00 +0900				やよい			TRUE	1930	15	2017-01-03 17:10:05 +0900	2017-01-03 17:11:31 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
29990	1970-01-01 00:00:00 +0900				ぱんぱかぱんぱん			TRUE			2017-01-03 17:05:03 +0900	2017-01-03 17:05:03 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
29989	1970-01-01 00:00:00 +0900				ブラウンシュガー			TRUE	1984	38	2017-01-03 16:25:46 +0900	2017-01-21 21:24:36 +0900	0	0	TRUE		"仕事はやめて、家事手伝いしながらアシスタントをして自分の漫画を描いて投稿してます。漫画家になりたいのです。親には３５まで自由にさせてと言ってますが、最近自分の絵に自信がなくなってきました。
家族構成　父　母　犬　私　
性格は、負けず嫌いだけど自分に甘い。
自分のことは好きではない。"					1970-01-01 00:00:00 +0900		周りが結婚したり子供生まれたりしてるのに私は夢を追って漫画描いてる。その漫画も全然駄目。イライラすると食欲に走る。他人が幸せに見えるのが妬ましい。	0	0	0	FALSE	TRUE	daily
29988	1970-01-01 00:00:00 +0900			user	名前未設定			FALSE	1981	21	2017-01-03 15:38:40 +0900	2017-01-03 15:40:08 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1	0	0	FALSE	TRUE	daily
