Id,Title,Description,Created At,Updated At,Extra,Image Uid,Answered At,Arashi,Category,Likes Count,Answers Count
14971,後悔をひきづらないためには。,"2年半ほど前、夫の事業がうまくいかなくなり、自己破産して持ち家を売却し、今は賃貸のアパートに夫と二人で住んでいます。
息子は東京で仕事をしているため、埼玉にアパートを借りています。
娘は当初、新しいアパートに一緒に住んでいましたが、今は一人暮らしをしています。
夫は仕事がうまく行かなくなると同時期におかしくなり、引越しをしてから認知症の診断を受けて今は無職です。
自営業がうまく行かなくなり、倒産した時は弁護士さんから、離婚して家の名義を私に変更する方法もあるよ。ただし免責が下りるかどうかはわからないけど、と言われました。
その時は免責が下りなかったら怖いし、また一からやり直そうと家を手放したのですが。
あの時、少しでも可能性があるなら名義を変更しておけば良かったとすごく後悔しています。
蓄えもなく、これから先私も働ける年齢が限られてくると家賃を払いながら年金で生活出来るのか、とても不安になります。
今のアパートは娘の部屋はありますが、息子の部屋はなく、以前は息子も埼玉からしょっちゅう帰って来てくれましたが今はほとんど帰ってきません。
子供達の実家を無くしてしまった事がくやまれます。
もう、家は売却してしまってどうしようもないのはわかっていますが、自分の心の中でどう処理したらいいかわかりません。
自営業がうまくいかなかった事や夫が認知症になってしまった事は、仕方がない事と割り切れるのですが、家の事はどうしたらいいかわかりません。
どういう風に思えばいいのでしょうか？
長文ですいませんが教えて下さい。お願いします。",2017-01-09 01:06:38 +0900,2017-04-05 20:32:24 +0900,,,2017-01-09 17:15:22 +0900,false,後悔・自己嫌悪,9,1
14970,離婚したくないが、離婚するべきなのか？,"夫から離婚したいと言われました。
私に悪いところはない、自分が悪いと言っています。
冷めてしまったので、どちらか一方が冷めたら夫婦として成り立たないと言われました。

私は子連れ再婚ということもあり、再婚するにあたり絶対離婚しないという覚悟をもって再婚しました。
夫も結婚するときには覚悟があったはずなのですが、今思うと覚悟してなかったんだと思うと言われました。

ここ半月ほどで携帯電話をコソコソいじるようになったり、常に肌身離さず持っていたり、私の名前を間違えたり、帰ってこない日が増えたり、浮気も疑っています。

もともと仕事の都合で帰ってこない日はたまにありました。
でも、今は浮気をしていて帰ってこないのか、帰るのが嫌で帰ってこないのかわかりませんが、もう3日も帰ってきていません。

きっと追われるのも嫌だろうからと思い、帰ってこないことを責めたりはしていません。
なるべく普通に接するようにしています。

でも、そんな状況で夫を待っている意味があるのでしょうか？
毎日辛くて耐えられません。

私一人なら離婚ももう少し簡単なのかもしれませんが、子供が夫に懐いているため、また父親という存在をなくすのがかわいそうでなりません。
1回離婚しているのに勝手なことを言っているのかもしれませんが、だからこそ覚悟して再婚したのです。

再婚してまだ1年です。
それに、私自身はそれなりにうまくやっていると思っていたのに、急に離婚したいと言われ、なんの猶予もないままこのまま終わるのも納得がいきません。

毎日そのことばかり考えて、寝つきは悪いし、寝ても数時間で目が覚めてしまい、心身ともに疲れてしまいました。
私にできることはなんでしょうか？
夫が戻ってきてくれるならなんでもしたいと思っています。",2017-01-09 00:54:28 +0900,2017-05-13 22:16:27 +0900,,,2017-01-09 15:44:56 +0900,false,夫婦関係,17,1
14969,①天涯孤独の身になるということ,"①天涯孤独の身になること
私には戸籍上、肉親が母親、一人だけいます。幼いころから虐待を受けてきて、身体的にも精神的にも消えない傷が残っています。
今は連絡を取るすべもなく、知り合いのおじさんを伝って連絡を取ろうとするとおじさんに「ふざけるな」と怒鳴られます。私が何かしたわけでもないのに。
このまま戸籍上でも母親でいられると前のように精神科病院の閉鎖病棟に長期間、医療保護入院をさせられたり、母親にとって不都合な行動（弁護士に相談する。自立するために働こうとする等）を私が取れなくなります。
今までは部屋探しをする時に、保証人になってくれる可能性があると思っていたので、そのまま戸籍上の母親という形にしておきました。
ですが、連絡を取る方法もなく、母親の住まいも知らない（当然、保証人になる気もないようです）。母親は叔父を経由して私のことを知っている。これは私にとって何もメリットがありません。

なので戸籍から抜けたいと思うのですが、これで、本当に天涯孤独の身になると思うと恐怖感ですくんでしまいます。
私は母親と縁を切るべきなのでしょうか。それともこのままにしておくべきでしょうか。


②仕事をするためにそろえる物を買うお金が足りなくて食費を切り詰めてもお腹は空いてしまい、3食食べてしまいます
栄養が足りなくて薄毛になって面接でも悪い印象を持たれると思うと不安で銀座クリニックでAGAの脱毛症用の薬を買いました。
毎月2万円くらいかかります。余計に生活が苦しくなりました。
私は無駄遣いをしているのでしょうか。何から生活費を切り詰めればいいのでしょうか。

③保証人不要で6畳の部屋を借りることができました。大家さんも良い人ですが透き間風なのか暖房をつけても部屋の外と同じくらい寒いです。
暖房器具を買いたいのですが②の理由で買えません。掃除機も鏡も服もテーブルもイスも買えません。部屋を暖かく、清潔にする生活の知恵（100円ショップなどで買えるような物）や工夫ってありませんか。

毎日死ぬことだけを考えています。時々「殺してくれ」と誰もいない部屋の中で呟くのですがその言葉は空に消えて恐怖感と不安感に押しつぶされそうになります。",2017-01-09 00:12:24 +0900,2017-07-23 14:20:07 +0900,,,2017-01-09 17:14:08 +0900,false,心構え・生きる智慧,8,1
14968,夫の隠し子で,"二年前、夫が飲み屋の３０代と浮気をし妊娠し、産んでしまいました。主人も私たちに幼い子供もいるけど、産むことを承諾し、どちらにも、中途半端なままいました。
主人は、二重生活をしたいと、最終的に言い出しましたが、それは、子供も含め全員が不幸になるから認めませんでした。
そして、話し合いで、私との子供に責任と償いで、父として母として生活することになりました。
私は自分の決断で、この子達から、父親にいない子供にどうしてもしたくないのです。
私さえ、何もないように、生活すれば、子供達の生活は守られます。もちろん、私もです。
何も悪くない子供たちが母子家庭になり、
淋しい思いをし、
一方、妻子ある男性とわかり、妊娠したいと言っていた自己中心的な女性と子供が不自由なく暮らすなんて、許せませんでした。
沢山泣き、七キロ痩せ、過呼吸になり、音楽もテレビも見れなく、植物も枯れはてただ、子供達の世話を必死にして辛かったです。始めて、人って、本当に落ち込むと、夜になることも、朝一日が始まることも、こんなにも苦痛だと知りました。半年後から
子供を守るため、必死にこの二年やってきました。どんな状況でも旅行や、夕食は共にしてます。私さえ強くいれば、子供を守れると思い続け。子供が主人と車で笑う姿をみて、これで良いのだと。後部座席で言い聞かせています。もちろん、私も息抜きはしてます。今年で３年、認知を私は認めなかったので、主人はしてないようです。そして、相手に慰謝料請求もしてません。時効が３年なので、今年ですが、裁判をする行為は苦痛です。でも、謝罪もありませんでした。なにより、その、女性は私に、貴方の子供は貴方が欲しくって作った子供だと。愛人は自分は愛がありできた子供だと電話で言われたことがあるのです。私はこんなにも、人に対して、憎しみをもったとこもなく、また、死ねっと心でいって気持ちが楽になることもありませんでした。主人に対してもです。主人の死を私は悲しむことができるだろうかぁ。主人の遺産で子供達が傷つくかと思うと。私は主人より長くいき、あの子達の心のフォローをしてあげたいと。主人の死を悲しめないであろう自分の心と、死ねと、心で叫ぶ自分、今までにはない、恐ろしい自分になりました。けじめとして裁判をすれば心穏やかになるのかなぁ。離婚したら、楽かなぁ。人を許せる心にはどうしたら良いのでしょう。",2017-01-08 23:41:06 +0900,2017-09-25 23:14:37 +0900,,,2017-01-09 01:33:58 +0900,false,怒りを抑える,28,1
14967,見えない相手に嫉妬してしまいます。,"こんにちは。

留学を控えた大学生です。

わたしには大学になってからできた彼氏がいるのですが、これから私が留学に行くため２年間遠距離になります。長期休暇は帰ってくるとはいえ実質カップルらしいことがほとんどできなくなります。

そこでなのですが、自分にとって遠距離恋愛がはじめてで不安しかありません。

元々他の女の子と話していても知り合いなら特に嫉妬はしないのですが、知らない元カノのことは気になって聞いて落ち込んでしまいます。

これから会えなくなって、彼は浮気はしない人間だと思うので大丈夫だと信じる気持ちと、待たせるならもっと他のいい女の子がいるんじゃないかという気持ちがすごく戦っています。


すべてを知りたいわけではないのですが、かわいい後輩に告白されても分からないし遠距離だからどうしようもないし、遠距離で心を繋げられる自信がないです。


遠距離恋愛のうえで自分の見えない女の子に対して不安と嫉妬を感じてしまうめんどくさい性格を隠した方がいいのでしょうか？いうべきなのでしょうか？


また、どうすればこの気持ちを持たずにいられるのでしょうか？
",2017-01-08 23:32:40 +0900,2017-05-28 17:51:36 +0900,,,2017-01-09 00:16:01 +0900,false,恋愛相談,16,1
14966,姓名,"何度かご相談させていただきました主人と離婚しました。

元の姓に戻り、心機一転と明るく楽しく毎日を過ごしています。

と、最近何やら私の運が良い方向へ向いているような気がするのですが、それは気持ちの持ちようなのか、それとも名字と名前の総画数の関係もあるのかと不思議に思っています。
やはり、そういう事も関係があるのでしょうか？",2017-01-08 22:19:00 +0900,2017-04-26 21:37:55 +0900,,,2017-01-08 23:48:22 +0900,false,運命・見えない力,9,1
14965,トラウマと、気持ちの切り替え方法,"簡単に人に相談できるような内容ではない悩み、トラウマがあります。

トラウマとなった出来事は昨年５月のことで、関連することは昨年２月～８月ですが、今でもふとした瞬間に思い出てしまい、後悔、自分や当事者に対する怒り、不快な気持ちでいっぱいになります。

この、行き場のない怒りや言葉にできないような感情のせいで眠れなくなることも多く、授業に集中できなかったりもします。

一部は、とても信頼していて話しやすい先生に相談してあり、大変お世話になりました。ただ、この件だけはまだ話していないし、話せそうにありません。

自分を刺してしまいたいくらいムシャクシャします。忘れてしまえばいいと思うのですが、なかなか忘れられないどころか、事から月日がたつにつれて、違う形でこういった気持ちが強くなっていきます。

不要なことで時間を無駄にしたくありません。このような気持ち、どうすればよいのでしょうか。",2017-01-08 21:21:35 +0900,2017-08-28 04:52:37 +0900,,,2017-01-09 01:26:08 +0900,false,怒りを抑える,30,3
14964,プチ旅行･〆,"ネカフェから今朝帰ってきて、夕べ飲み損なった薬を飲んで昼まで寝てました。

普段家で寝てばっかりの私には大きないい刺激に経験になったと思います。

ここで多くのお坊様方に色々相談して教えてもらい支えてもらって来たお陰です。
ありがとうございます。


お寺では面白くていいお話をしてもらいました。
24時間いつでもどこでも便利なコンビニ(今･美･荷)のお話でした。

カラオケでは前にいい発散方法になると教えて頂いたので一人で入ってみました。
誰かとはいるのと一人で入るのはまた違いますね。
普段マンションで物音を気にした生活だからボリューム調整してる嫌な私もみましたが、楽しんで発散して来ましたよ。
1曲目には絶対これ。山口百恵さんの｢プレイバックpart 2｣遠慮なく怒鳴れるいい曲です(笑)

本当はそのあとまだ帰れる時間だったんですがネカフェを利用したことがなくそこで泊まるってどんなんだろうと思って数年ぶりに外泊してみました。
睡眠薬忘れて寝れなかった(^-^;
でも変な面白い環境でした。よかったです。
全然寝れなかったのでもう朝さっさと疲れたので帰る事にしました。


普段寝てばっかりの私がここまでできたのは､ここのたくさんのお坊様方のお陰です。
ありがとうございます。

まだまだご面倒かけると思いますがよろしくお願いします。

",2017-01-08 20:30:33 +0900,2017-01-19 01:26:09 +0900,,,2017-01-08 23:51:51 +0900,false,,10,1
14963,心を強くする方法を教えてください。,"ネガティヴなお話になるかもですが、別離を考えている夫と住んでいます。

そうなる原因は、私にあるかもしれません。でも、お互いだと私は思います。

これまで何度か喧嘩の度に、相手にも非があるのにと思いつつ私から仲直りの機会を作って来ました。
反省のない夫は、喧嘩の度、悪いのは私、謝って当然の様なそぶり。
毎回、私を許しながら生活をしているようで、だんだん私を見下した目で見るようになってきているとおもわれます。

彼の事を思うと、胸がぎゅーっと苦しくなります。辛く寂しい気持ちになります。

子供はいません。可愛い猫を飼っている為、一方的に私が留守にする事もできません。

今は、同じ家の中で違う部屋で寝ている為、会話もありません。 

結婚により収入が半分になり、すぐに別居するわけにも行きません。
なるべく早く、収入を戻す為に、仕事に意欲を戻しつつあります。

今までの生活に、甘えがあったために、こんな結果になった様にも、思います。

しかし、今後彼が少しでも私に合わせようとしてくれることもない様に思われます。
好きになった彼を少しずつ嫌いになっている状態です。

自立できるまで、彼も我慢しているかもしれないですが、もう少し、心がポジティブに向かえる様な心の持ち方があればアドバイス頂きたいです。

世の中には、いろいろ大変な事が沢山あります。
私ごとの悩みで、もう少し訳ありませんが、心が壊れそうです。
よろしくお願い致します。",2017-01-08 20:09:58 +0900,2017-01-19 01:26:19 +0900,,,2017-01-09 10:58:10 +0900,false,心構え・生きる智慧,26,2
14962,母親との確執に縛られてしまいます。,"27歳、女性です。
幼い頃から母親に縛られていた事に大人になってから気付き、今更苦しんでいます。
小学生の頃から感情をコントロールしろと押さえつけられ、私が何かに怒ると母にいつも怒鳴られていました。母に受け入れて欲しい子供の心を持つ事が出来ず苦しみました。

大学の時に母方の祖母が倒れ、何故か叔父夫婦とその子供の面倒まで見させられ、入院費や生活費の為に、私の学費として借りた奨学金を使い込まれました。そのせいで私は他の奨学金を2件もらい、今1700万の借金を返しながら暮らしています。

それ以外にも、少ない給料から更に家に入れるよう言われたり、同性の恋人と早く別れるように言われたりと母からお金や自分の感情を縛られている生活が苦しくて仕方ありません。
また、借金の一部を母にも払ってもらってますが、今ここで母から逃げた時にそれも私が背負わなくてはいけなくなるので、一人暮らしにも踏み切りにくい状況です。

母から私はどうして貰ったら過去の行いを納得できるのか、今から母に自分を受け入れて欲しいのか、考えが堂々巡りしてしまいます。
せめて母を変えられないのなら自分を変えたいです。
どうか、道しるべになるものを教えてください。",2017-01-08 19:15:32 +0900,2017-01-10 07:25:20 +0900,,,2017-01-09 15:54:34 +0900,false,家族親族,5,1
14961,ポジティブに考えるにはどうしたらいいですか,"何か問題にぶつかった時に、
いつもネガティブに考えてしまいます。
周りもテンション下がるし、治したいです。
どうやったらポジティブに考えられますか？",2017-01-08 18:44:07 +0900,2017-01-10 16:47:29 +0900,,,2017-01-09 14:48:53 +0900,false,心構え・生きる智慧,16,2
14960,実家に帰りにくいです,"昨年の春に結婚しました。
結婚式はしておらず、入籍のみです。
主人とお互いの親戚の家に挨拶回りには行きました。

ただ実家と同じ地域に住む父の独身の姉(わたしにとってはおばさんです)が
私が結婚した事を一部の親戚には言ってはいけない、近所の人にバレてはいけない、と言い出し、子供の頃可愛がってもらった
両親の仲人さん夫婦にも言ってはいけないと…

もちろん、私の両親はバレてもいいと言いましたが
「結婚式も挙げてないから、言ったらお祝いを要求しているみたいだ」と言われたらしく
言い返せなかったそうです。

近所の人に関しては主人と同じ市出身の方がいて、主人の実家を調べて変な噂を流されると言われました。

私のことは、転勤して家には居ないという話になっています。
一部の親戚や、近所の人に会ったときは仕事をしている、と嘘をついています。

おばの言うことを聞かないと怒られます。
父がおばに言えば大喧嘩、母は嫁の立場で強くは出れず…

今後、妊娠、出産ともなれば実家にお世話になる機会も出てきます。
しかし、帰りにくいのです…
子供を連れて実家に帰れば、近所の人にバレます。近所に親戚が住んでいるのに、隠すことも出来るかどうか…

今でも実家に帰れば、結婚指輪を外し、バレないようにしています。
周りの目を気にしたり、知り合いに会ったら隠れるようになりました。

近所にバレてはいけないので、主人は私の実家に連れていかないようにしていますが
おばから「旦那は何で来ないんだ?」と言われてます。

一部の親戚にバレないようにと言われているのに、おばは法事で私を名字で呼びます。

もう疲れてしまい、実家に帰らないと言ったら
おばから「それは、妹が可哀想だ」と言われ、
おばも帰ってきてくれなきゃ困ると…

結婚してからこの状態が続き、結婚した事に対して罪悪感すら出てきてます。
結婚した事が悪いことに思えたり…

もう近所にバレてもいい、とおばは言いますが
今まで嘘をついてきた分今更言ってもな…って感じです。

おばは私の事を娘のように思ってるらしく、母親の様に接してきます。なので実の母が可哀想に思えたり。母がしたいことも全部おばがやります。

私はどうしたら良いのでしょうか?
実家と関わるのもほぼおばが絡んできて嫌になってきたので、帰る回数を減らします…
よろしくお願いします。",2017-01-08 18:28:14 +0900,2017-01-10 19:17:26 +0900,,,2017-01-09 10:14:15 +0900,false,家族親族,4,1
14959,勉強,"勉強することが楽しいです。夢中になりすぎて気持ち悪くなって吐きました。そしてまた落ち着いたら勉強してます。吐かないようにしたいです。何でも自分の納得いくまで突き詰めたくなります。吐かないようにしたいです。

ぼうさんも夢中になることありますか？吐いたらおかしいよね？吐かないようにしたいです。",2017-01-08 18:11:28 +0900,2017-02-05 08:41:16 +0900,,,2017-01-09 00:41:12 +0900,false,心構え・生きる智慧,51,2
14958,すぐ落ち込みます、なかなか適応できない,"初めまして、よろしくお願いします。


昨年の4月に東京から青森に引越しました。引っ越し自体は初めてではなく親の転勤を小さい時に1度北関東に、就職してから九州・中国地方と行きました。


今の土地で就職して3か月、仕事の内容自体は同じことを今まで10年やってきましたが、当たり前ですが、全然やり方違っていて、教えてもらってないことをぐちぐちいわれたり、なかなか適応できません。


入ってから数人の人に、ここで何か変えようとか頑張ろうとすると、つぶされるということも言われました。また、一度関東で働きＵターンで戻ってきた人もここでは関東と違って仕事の時間の流れや人の付き合い方も違って戸惑うと思うとも言われました。


他の土地で暮らした時と比べると、言葉も分からないですが、日常のふとしたことに対する感じ方、感覚などもあわないことが多く、しんどいけど、かえるわけにもいかず、ここにいるしかないのに。
食も文化もあいません。


嫌で嫌で仕方ないです。いやっていうことを細かく言い出したらキリがないぐらい多いです。


このどうしようもない気持ちをどうやって変えてここであと数年くらしていけばいいでしょうか？",2017-01-08 17:18:01 +0900,2017-03-03 21:02:54 +0900,,,2017-01-09 00:52:14 +0900,false,学校・職場関係,9,1
14957,現実,"体調を崩し、伏せっている日々です。
こうしていても家賃やら支払いは待ってくれないのも現実で、これからどうしたらいいか？と悩み体と心も動きません。それもこれも自分の気持ち１つでなのでしょうが。一人暮らしの寂しさもあります。今回倒れた事により、温いところ、人の温かさが欲しい。って思っている自分がいます。思いどおりにはならないのですが、今の状況ではよくない。なんとかしなければと病むばかりです。どんな事にも勇気があれば、今体の事、仕事の事をどのようにしたらいいか。自分で決断できなくています。乱文で伝わるでしょうか？失礼します",2017-01-08 16:10:03 +0900,2017-01-14 17:38:31 +0900,,,2017-01-09 00:15:37 +0900,false,世の中・自然,8,1
14956,１度選んだことをやり直そうとしてしまう,"私は春から大学生になる者です。とても行きたい大学があり、その大学にも何度か足を運んでおり、合格すれば通えるんだと思い受験に向けて頑張っていました。しかし何度目かにその大学を訪ねた際、こじんまりしていて少人数の授業ということに惹かれて選んだ大学の筈なのに物足りないなと感じるようになりました。住む場所は既に仮おさえしており立地も大学の雰囲気も気に入っていた両親と私でしたが、もっと幅広く学べそうな所がいいなと思い違う大学も受験する事にしました。
最初から選んでいた方の大学は特待生になると給付金が貰えるという制度があったのでそれも理由の一つでした。結果、ギリギリで点が足りず特待生にはなれませんでしたが普通の試験は合格し、その後もう１つの大学も合格しました。
どちらの大学も学費は同じくらいで、レベルでいうと後から合格した大学の方が高く、同じ学費を払うなら後に選んだ大学に行った方が親の為にも自分の為にもなると思い悩みに悩んだ末後から選んだ方の大学へ通うことを決めました。

はじめに選んでいたところは雰囲気的に落ち着いていて私には合ってそうだなと思っていたので決めた今でもそっちを選んでいればこんな事ができてたかもな〜、やっぱ戻せないかなと考えてしまいます。親にも迷惑をかけているし自分の為にもなるし絶対今の大学を選んだことは間違ってないと冷静な時は思えるのです。
決めた大学は受験以外では足を運んだことがないので、不安になることがあります。

自分には選ぶ時間も選択肢も自分を応援してくれてくれる人もあり充分恵まれているんだろうとわかっています。きっと違う選択をしていたとしても絶対やり直したいと後悔していた筈です。
でも過去の事を思い出すとどうしてもあっちにしておけばよかったということしか考えられなくなります。
思い出す度あったはずの未来のことばかり考えて後悔しまうことから抜け出すにはどうすればよいでしょうか。もっと前向きになりたいです。長文失礼いたしました。",2017-01-08 16:09:55 +0900,2017-01-09 13:46:13 +0900,,,2017-01-09 00:39:56 +0900,false,後悔・自己嫌悪,6,2
14955,彼に妻子がいました,"半年前から、付き合っていた9歳年下の彼がいました。

私は、旦那さんはいませんが、二児の母です。

この二人の父親にも、書ききれないほどたくさん騙されたのですが。

年下の彼は、
ある一定の周期で連絡が、とれなくなったり、あまりにもお金がないだったり、

家を教えず、片付けてから、と言われるのですが、

怪しいなと思いながら、私も、忙しいのであまり気にしないようにしていました。

でも、時折おかしいので、その都度、ホントは家族がいるんじゃない？と確かめ

子供と、母にも会わせて、母にも聞かれても、独身と言い切っていたので、
信用していました。

3日前に、絶対怒らないから言ってと、聞いたら
妻子がいたことを話して、
言えば、離れられると思って言えなかったと。

心構えはしていたのですが、ショックで。
自分が想像している以上に、ダメージ大きいです。

１日目は一睡もできず、２日目は、やけ酒。

3日目は風邪を引き寝込んでしまい、どうやったら早く立ち直れるか、ネットで検索ばかりしています。

子供や母に何て言えばいいのか。
もちろんまだ好きなので、連絡してしまいそうな自分がいて。

時間が経てばきっと癒えるのも、仕事や子育てに専念し、趣味や気分転換していけばいいのどとは思うのですが。

辛すぎて、どうすれば、いいのか。
どうして、騙されてばかりなのか。
私が、そうさせているのかと。

",2017-01-08 13:02:24 +0900,2017-01-16 02:02:55 +0900,,,2017-01-09 22:08:13 +0900,false,恋愛相談,35,2
14954,人の心が分からない,"あなたは人の気持ちが分からないとよく言われます。
人の心が分かるようになりたいです。",2017-01-08 12:59:13 +0900,2017-06-09 04:48:02 +0900,,,2017-01-08 23:41:19 +0900,false,他人・友人関係,10,2
14953,うつ病の私と夫の仕事。,"こんにちわ。
今日は夫について、相談させてください。
夫は仕事が忙しく、朝早くから一時間かけて、会社へ通勤しています。もちろん、帰宅も遅いです。
私は結婚前からうつ病を患い、夫はそれを承知で結婚してくれました。
結婚してからは夫の地元で暮らしていますが、働く場所はなく、友達もいないため、家に引き込もっています。
夫は夫なりに、洗い物や洗濯物を出来るときはしてくれます。それはそれで有り難いのです。
しかし、最近の私はひどく落ち込み、掃除、洗濯、料理、子どもの世話も出来ません。
挙げ句の果てには、自殺の方法(死に方、死ぬ場所、死ぬ時間)を１日中 考えています。
また、突然の腹痛で苦しめられるときがあります。眠れない夜が続いたりします。
それでも、夫に迷惑かけたくなくて、大丈夫なフリをしては夫のお弁当を作り、朝は夫を見送り、家事は出来るだけ頑張ってこなしています。それでも、私にはもう限界なのです。
頼れる実家はない、うつ病は日に日に悪化していくばかりです。
本当は夫には仕事の時間短縮を願っており、早く帰宅してもらいたいのです。
うつ病で落ち込んでいるときはなるべく傍にいて欲しいと思い、家事や育児についても手伝ってほしいのです。
しかし、夫は仕事優先で家庭は二の次です。
このままでは、私が病状悪化するか、私が死体になるか、家庭崩壊するのではないかと思っております。
どうすれば、夫に協力してもらえますか？
どうしたら、夫にうつ病を理解してもらえますか？諦めるしかないでしょうか。
うつ病は治るのでしょうか？
",2017-01-08 12:57:14 +0900,2017-01-09 02:38:05 +0900,,,2017-01-08 18:32:11 +0900,false,夫婦関係,8,1
14952,多忙な彼の気持ちを知りたいのですが,"私には付き合って半年になる彼がいます。

彼は癌の専門医でとても忙しく、2週間に1度会えたら良い方です。会っている時でも緊急オペの連絡が入れば病院に戻っていきます。
私はそんな彼を尊敬し、支えたいと思って、会っている時にはなるべく楽しく過ごせるような雰囲気を作ってきたつもりでした。

最初の3ヶ月間はとても楽しく、優しい彼と一緒に居て、本当に幸せな時間を過ごしました。
ほぼ毎日連絡を取り合い、忙しい日でもLINEスタンプだけは必ず送ってくれていました。

付き合って3ヶ月経った頃に、彼の配属チームの移動があり、まともな食事の時間も無いくらい、更に多忙を極めるようになりました。
その時期に私の仕事も繁忙期になり、デートの頻度も月に1度会えるかどうか。連絡の頻度も低くなり、週2回ほど疲れたというスタンプが来る程度。

以前とは違い、会ってもずっとオペの動画を観ていて、冷たい態度をとるようになり、一緒に寝てもキスさえしようとしません。

彼は今頑張っているんだから、私は支えてあげなければと思って、今までと変わらず「一緒に居て幸せ」という雰囲気を出して我慢しました。

でも、月に1度やっと会えたのに、よそよそしくて冷たい態度の彼に、だんだん悲しくなってきて…3ヶ月目にはついに寂しいと言って泣いてしまいました。

その後、
「忙しいとわかっているのに、急に泣き出してしまったり、寂しいとわがままを言ってごめんなさい。でも私はあなたと一緒に居たい。これからもきっといろんな事が起こると思うけど、一緒に乗り越えていきたい。」とメールをしました。

すると、彼から
「忙しすぎて、会えない時間が長すぎて、付き合っている実感がまだ感じられない。だから、冷たくするつもりがなくてもそうなってしまっているんだと思う。冷たくしてごめんね。想ってくれていることは凄く感じるし、言ってくれていることもよくわかる。だからこそ、中途半端にしたくない。少し考えさせてほしい。」
と返事がありました。

それから1ヶ月が経ちます。

私は、今の「忙しい状況」が原因なら、大好きな彼と離れ離れになるのは嫌です。

彼は私の事を嫌いになってしまったのでしょうか。

彼の事は諦めた方がいいのでしょうか。

何かアドバイスを頂けたら嬉しいです。よろしくお願いいたします。
",2017-01-08 12:29:13 +0900,2017-01-08 20:31:39 +0900,,,2017-01-08 14:36:50 +0900,false,,4,1
14951,嫌い,敵、敵、敵,2017-01-08 10:29:53 +0900,2017-09-07 16:08:40 +0900,,,2017-01-08 16:37:08 +0900,false,その他,41,2
14950,恋人の自殺,"順番を間違ってしまったのは承知の上です。
離婚予定ではありますが、結婚している身でお付き合いをしている人がいました。
職場の方ですが、その人は借金等の理由で離婚歴があり、養育費を払っていました。
その人が離婚して落ち込んでいた時に慰めたりしている内にお互い…と言う様な在り来たりな始まりです。

最初は良くある浮かれた2人であったと思います。
でも時間が経つ内に小さい嘘が見えたり、嫉妬を重く感じたりと、私の方から熱が冷めていってしまったと思います。
そうすると毎日当たり前の様に会おうと言う相手が面倒に感じてしまったり、メールの返信等も相手が冷たく感じてしまう様な対応になっていってしまいました。
趣味もない人で会っても職場での出来事位しか話題も無く、それでも会いたいと言われる事が重荷で家事等の理由で断る日も増えていきました。
そうすると相手から気持ちが見えないと責められたり、離れるなら死ぬと脅されたり…私自身の行き場が、選択肢が無くなっていきました。

そしてこの様な状態が続き相手のうつ病が再発してしまいました。
そうなると、前にも増して死ぬと言われる事が多くなり、さすがに専門の医療機関に行くように言いました。
病院に行ってくれたのは良かったのですが、今度は病院で貰った安定剤を乱用し始めたり…と心配な日が続きました。
そして最期の日です。相手は仕事中から沢山の安定剤を飲み、周りの人にも心配をされ、午後から休みを取る様にと上司からも申し渡されてました。
午後から私が仕事中の間もずっと死ぬとメールがあったり、そのメールを返せずにいたら外線を掛けてきてメールを見て返してと言ってきたり、何度も携帯に着信があったりで、上司からも反応しない様にと言われました。
勤務後もその状態は変わらず安定剤で朦朧とした状態で家まで来られました。恐怖しかなく居留守を使いました。
その後からのメールが自殺の実況の様になり最後のさようならからピタリと止みました。
翌朝、相手の家族から行方不明になってると言われ、職場の人間総出で探しました。
警察で見て貰ったGPSで大体の見当をつけて行こうとした所、身内の方から遺体が見付かったと連絡がありました。

あの時居留守を使わなければとか、メールを返していればとか後悔の気持ちが治まらずもうすぐ三七日ですが辛いです。",2017-01-08 09:32:31 +0900,2017-01-26 09:43:20 +0900,,,2017-01-08 19:40:48 +0900,false,後悔・自己嫌悪,19,1
14949,生きてる実感がありません,"どうして生きなければいけないのか
生きてるのが苦痛で生き地獄でしかありません

自分以外の人間を信用するのがもう恐いです
必ず人間は裏切るとしかもう思えないです

死ぬ事しか考えられなくなってしまいました

あのビルから落ちたら苦痛を感じる間もなく死ねるのかな…とか。

夜中に目が覚めて、悪魔を二度見ました
黒い影のような感じで3体ほどいました

死神のような悪魔、鬼のような悪魔、
もう1体は大きくて、すぐ消えてしまってよく分かりませんでした

最近はずっと耳が痛かったり頭痛がしたり
寝汗も酷く、体調も悪いです

ストレスでしょうか？

",2017-01-08 09:05:55 +0900,2017-02-02 18:40:23 +0900,,,2017-01-08 16:10:22 +0900,false,後悔・自己嫌悪,12,1
